Actual Price,Predicted Price
445000.0,473978.5653065443
442500.0,666970.5653065443
500000.0,481674.5653065443
575000.0,439786.5653065443
402000.0,703770.5653065443
221000.0,193530.5653065443
685000.0,765946.5653065443
587450.0,764346.5653065443
563000.0,572538.5653065443
415000.0,379610.5653065443
364988.0,587450.5653065443
330000.0,66002.5653065443
559000.0,552602.5653065443
425000.0,578026.5653065443
467000.0,679930.5653065443
745000.0,389178.5653065443
365000.0,399450.5653065443
437000.0,362570.5653065443
540000.0,673114.5653065443
240000.0,239914.5653065443
253779.0,280698.5653065443
425000.0,519738.5653065443
484998.0,405402.5653065443
433000.0,477194.5653065443
1400000.0,1218554.5653065443
350000.0,372298.5653065443
205000.0,244210.5653065443
419354.0,474458.5653065443
280000.0,412746.5653065443
452000.0,606106.5653065443
290900.0,265178.5653065443
999000.0,787066.5653065443
400000.0,439882.5653065443
1110000.0,1039066.5653065443
765000.0,890714.5653065443
414250.0,501530.5653065443
618000.0,377578.5653065443
321500.0,302754.5653065443
379500.0,395210.5653065443
600000.0,646938.5653065443
536000.0,747514.5653065443
850000.0,775226.5653065443
1115000.0,1281050.5653065443
318000.0,368650.5653065443
433495.0,626650.5653065443
588000.0,805914.5653065443
410000.0,435802.5653065443
318000.0,452202.5653065443
269000.0,239914.5653065443
277284.0,207818.5653065443
940000.0,685786.5653065443
396000.0,602522.5653065443
375000.0,369322.5653065443
197200.0,174666.5653065443
1100000.0,831002.5653065443
700000.0,963130.5653065443
625000.0,694394.5653065443
400000.0,551338.5653065443
610000.0,807194.5653065443
216000.0,144778.5653065443
465000.0,583898.5653065443
302300.0,551098.5653065443
540000.0,488522.5653065443
1075000.0,1213914.5653065443
390000.0,351530.5653065443
630000.0,686298.5653065443
191000.0,34242.565306544304
529900.0,806906.5653065443
300000.0,586650.5653065443
460000.0,549914.5653065443
497500.0,489882.5653065443
272000.0,386394.5653065443
410000.0,562922.5653065443
365000.0,479898.5653065443
286000.0,296602.5653065443
327000.0,449866.5653065443
380000.0,627802.5653065443
615000.0,602074.5653065443
640000.0,550426.5653065443
339000.0,362010.5653065443
325000.0,279770.5653065443
415000.0,493370.5653065443
510000.0,748298.5653065443
800000.0,750522.5653065443
525000.0,440058.5653065443
265000.0,217138.5653065443
480000.0,486154.5653065443
294350.0,241258.5653065443
290000.0,238714.5653065443
349170.0,484874.5653065443
480000.0,393722.5653065443
1098000.0,816442.5653065443
265000.0,296410.5653065443
590000.0,873018.5653065443
959000.0,1111962.5653065443
399950.0,396474.5653065443
270000.0,249578.5653065443
1150000.0,1121658.5653065443
595000.0,400298.5653065443
174950.0,78794.5653065443
474950.0,513050.5653065443
175000.0,254138.5653065443
815000.0,585498.5653065443
325000.0,-2405.434693455696
300000.0,518122.5653065443
427000.0,523482.5653065443
970000.0,930746.5653065443
209000.0,62530.565306544304
2110000.0,853594.5653065443
450000.0,342138.5653065443
455000.0,445834.5653065443
680000.0,554122.5653065443
560000.0,770938.5653065443
410000.0,340858.5653065443
421000.0,522650.5653065443
335000.0,191002.5653065443
482000.0,512250.5653065443
195000.0,86298.5653065443
693000.0,702346.5653065443
631625.0,763290.5653065443
1237500.0,1359514.5653065443
235000.0,247898.5653065443
239900.0,130842.5653065443
250000.0,268106.5653065443
458450.0,348074.5653065443
465000.0,441434.5653065443
350000.0,408794.5653065443
641000.0,541066.5653065443
550000.0,364986.5653065443
725000.0,731002.5653065443
750000.0,882746.5653065443
472800.0,514762.5653065443
650000.0,638042.5653065443
559500.0,468410.5653065443
635000.0,831578.5653065443
350000.0,314586.5653065443
760000.0,719002.5653065443
229000.0,241626.5653065443
407185.0,478954.5653065443
255000.0,223506.5653065443
1800000.0,1227354.5653065443
349000.0,356378.5653065443
3300000.0,1838554.5653065443
291970.0,29794.565306544304
1270000.0,1014714.5653065443
397380.0,324474.5653065443
398500.0,600250.5653065443
395000.0,612314.5653065443
345000.0,474522.5653065443
882566.0,876058.5653065443
455000.0,647898.5653065443
730000.0,646682.5653065443
425000.0,604186.5653065443
179500.0,-4277.434693455696
979700.0,947738.5653065443
440000.0,558330.5653065443
235000.0,173250.5653065443
320000.0,425786.5653065443
875000.0,630458.5653065443
473000.0,273530.5653065443
125000.0,1426.565306544304
725000.0,817274.5653065443
425000.0,497818.5653065443
255000.0,328250.5653065443
336000.0,327298.5653065443
363000.0,364730.5653065443
155000.0,121306.5653065443
360000.0,424586.5653065443
323500.0,444634.5653065443
627000.0,585722.5653065443
560000.0,826522.5653065443
310000.0,312346.5653065443
605000.0,642058.5653065443
700000.0,708858.5653065443
272000.0,255690.5653065443
775000.0,1025914.5653065443
360000.0,389074.5653065443
578000.0,481210.5653065443
234000.0,216202.5653065443
467500.0,792794.5653065443
683000.0,780314.5653065443
335000.0,478330.5653065443
295000.0,241818.5653065443
986000.0,821658.5653065443
240000.0,181610.5653065443
370000.0,411162.5653065443
261590.0,136754.5653065443
635000.0,602282.5653065443
235000.0,128378.5653065443
382000.0,533226.5653065443
419700.0,424330.5653065443
395000.0,472090.5653065443
420000.0,351274.5653065443
407000.0,424426.5653065443
740000.0,769914.5653065443
230000.0,161514.5653065443
344000.0,353274.5653065443
300000.0,186106.5653065443
499950.0,365386.5653065443
475000.0,605210.5653065443
325000.0,181922.5653065443
1506000.0,1017594.5653065443
83000.0,64410.565306544304
750000.0,558810.5653065443
491150.0,423786.5653065443
459000.0,450618.5653065443
482000.0,384066.5653065443
932808.0,1151578.5653065443
340000.0,426330.5653065443
1355000.0,1194074.5653065443
289999.0,367258.5653065443
560000.0,657066.5653065443
1250000.0,651802.5653065443
275000.0,190066.5653065443
530000.0,519546.5653065443
269950.0,450042.5653065443
335000.0,421458.5653065443
616200.0,902362.5653065443
440000.0,694522.5653065443
347000.0,548842.5653065443
311000.0,216314.5653065443
606000.0,694074.5653065443
401000.0,401002.5653065443
825000.0,511338.5653065443
147500.0,213770.5653065443
234500.0,290346.5653065443
312200.0,475770.5653065443
360000.0,403258.5653065443
489200.0,544266.5653065443
259950.0,175330.5653065443
244500.0,187914.5653065443
558000.0,774522.5653065443
685000.0,1006042.5653065443
1272000.0,1030618.5653065443
202000.0,285226.5653065443
685000.0,710234.5653065443
380000.0,325402.5653065443
289950.0,376170.5653065443
280000.0,249898.5653065443
368000.0,354570.5653065443
299500.0,209946.5653065443
385000.0,359434.5653065443
720000.0,909338.5653065443
335000.0,523754.5653065443
711000.0,372010.5653065443
630000.0,717210.5653065443
559000.0,633354.5653065443
615000.0,655226.5653065443
675000.0,964890.5653065443
611206.0,817482.5653065443
325000.0,473626.5653065443
462000.0,716250.5653065443
740000.0,548186.5653065443
553000.0,803610.5653065443
245000.0,190858.5653065443
736000.0,636506.5653065443
545400.0,778362.5653065443
675000.0,470010.5653065443
1150000.0,1199610.5653065443
600000.0,1319770.5653065443
690000.0,708634.5653065443
740000.0,922554.5653065443
251000.0,274106.5653065443
696000.0,681018.5653065443
825000.0,895386.5653065443
540000.0,1463578.5653065443
233000.0,217834.5653065443
440000.0,734650.5653065443
703000.0,433402.5653065443
260000.0,322666.5653065443
450000.0,461914.5653065443
1850000.0,998970.5653065443
235000.0,412730.5653065443
585000.0,549706.5653065443
470000.0,549306.5653065443
464050.0,279642.5653065443
600000.0,568490.5653065443
209950.0,126858.5653065443
456000.0,519562.5653065443
715000.0,735610.5653065443
265000.0,282090.5653065443
480000.0,699546.5653065443
794500.0,687738.5653065443
361000.0,452154.5653065443
82500.0,-4957.434693455696
335000.0,243850.5653065443
2400000.0,1197850.5653065443
431000.0,553546.5653065443
490000.0,455018.5653065443
525000.0,367618.5653065443
482000.0,662138.5653065443
265500.0,335674.5653065443
1388000.0,677594.5653065443
543000.0,618794.5653065443
480000.0,441194.5653065443
240000.0,307458.5653065443
478000.0,458442.5653065443
280000.0,255178.5653065443
650000.0,815706.5653065443
828000.0,993338.5653065443
664000.0,359258.5653065443
633100.0,721498.5653065443
415000.0,467674.5653065443
536000.0,842458.5653065443
360000.0,216090.5653065443
1620500.0,1196442.5653065443
684000.0,689242.5653065443
275000.0,315130.5653065443
215000.0,366186.5653065443
600000.0,706202.5653065443
177500.0,275818.5653065443
459995.0,513594.5653065443
733000.0,557178.5653065443
725000.0,649114.5653065443
925000.0,536602.5653065443
315000.0,587418.5653065443
259950.0,225258.5653065443
611000.0,620410.5653065443
763101.0,541866.5653065443
696500.0,865946.5653065443
827500.0,919258.5653065443
575000.0,835130.5653065443
425000.0,484746.5653065443
373000.0,466410.5653065443
1290000.0,1259962.5653065443
620000.0,590330.5653065443
802000.0,669322.5653065443
715000.0,712858.5653065443
225500.0,88234.5653065443
349950.0,379626.5653065443
278500.0,226426.5653065443
350000.0,600666.5653065443
690500.0,591946.5653065443
636230.0,714874.5653065443
296000.0,184650.5653065443
720000.0,778282.5653065443
319950.0,439514.5653065443
245000.0,349770.5653065443
615000.0,527770.5653065443
965000.0,971546.5653065443
496000.0,361466.5653065443
292000.0,321450.5653065443
405000.0,395450.5653065443
562200.0,549882.5653065443
335000.0,378746.5653065443
310000.0,626826.5653065443
719521.0,438634.5653065443
395000.0,487146.5653065443
314000.0,385178.5653065443
419000.0,769562.5653065443
1216000.0,1046394.5653065443
109500.0,143346.5653065443
170000.0,426842.5653065443
746500.0,1001626.5653065443
1010000.0,887226.5653065443
515000.0,774298.5653065443
1355000.0,1420442.5653065443
600000.0,710826.5653065443
340000.0,600538.5653065443
1070000.0,851834.5653065443
300000.0,356202.5653065443
890776.0,807226.5653065443
440000.0,418154.5653065443
749000.0,653690.5653065443
570000.0,281554.5653065443
320000.0,342218.5653065443
240000.0,129482.5653065443
235000.0,126018.5653065443
259950.0,105162.5653065443
160000.0,226666.5653065443
936000.0,1211162.5653065443
580000.0,451914.5653065443
334950.0,376218.5653065443
353000.0,243738.5653065443
605000.0,588922.5653065443
864000.0,1066106.5653065443
436000.0,484858.5653065443
86500.0,12050.565306544304
370000.0,651946.5653065443
580000.0,595738.5653065443
497000.0,632058.5653065443
160000.0,44122.565306544304
411000.0,579354.5653065443
549000.0,642570.5653065443
570000.0,647354.5653065443
375000.0,501738.5653065443
953007.0,877754.5653065443
591000.0,375882.5653065443
349950.0,377362.5653065443
560000.0,330874.5653065443
1003000.0,590266.5653065443
675000.0,586714.5653065443
260000.0,320770.5653065443
490000.0,815450.5653065443
538000.0,482826.5653065443
366000.0,332730.5653065443
415000.0,390362.5653065443
485000.0,529450.5653065443
2885000.0,1276954.5653065443
377500.0,312298.5653065443
405000.0,439130.5653065443
480000.0,658586.5653065443
216500.0,125970.5653065443
802000.0,725562.5653065443
700000.0,623130.5653065443
152000.0,131538.5653065443
849950.0,771802.5653065443
595000.0,974618.5653065443
760750.0,869498.5653065443
989990.0,1037146.5653065443
2537000.0,1204634.5653065443
220000.0,431338.5653065443
440000.0,628186.5653065443
324950.0,439610.5653065443
445830.0,633402.5653065443
510000.0,172354.5653065443
510000.0,252858.5653065443
268500.0,313562.5653065443
485000.0,449146.5653065443
350500.0,313114.5653065443
475000.0,605898.5653065443
185000.0,212810.5653065443
235000.0,272138.5653065443
950000.0,1053850.5653065443
255950.0,279018.5653065443
368000.0,422298.5653065443
875000.0,697402.5653065443
925000.0,1034586.5653065443
405000.0,567642.5653065443
390000.0,448506.5653065443
328000.0,339578.5653065443
237500.0,128938.5653065443
460000.0,322586.5653065443
417000.0,394698.5653065443
800000.0,301498.5653065443
957000.0,1055258.5653065443
521000.0,543434.5653065443
260000.0,322938.5653065443
401000.0,596618.5653065443
314500.0,340730.5653065443
770000.0,412298.5653065443
435000.0,443738.5653065443
515000.0,519810.5653065443
1300000.0,694138.5653065443
350000.0,431802.5653065443
445000.0,479642.5653065443
264000.0,240682.5653065443
193000.0,229210.5653065443
525000.0,412554.5653065443
470450.0,383082.5653065443
839950.0,870554.5653065443
432100.0,536202.5653065443
260000.0,171098.5653065443
359500.0,388330.5653065443
663000.0,650938.5653065443
480000.0,684794.5653065443
720000.0,842618.5653065443
560000.0,789146.5653065443
247200.0,221658.5653065443
587750.0,371538.5653065443
674250.0,885082.5653065443
540000.0,762842.5653065443
392137.0,425626.5653065443
629950.0,597994.5653065443
289950.0,324090.5653065443
250000.0,279722.5653065443
215000.0,98834.5653065443
398000.0,580186.5653065443
759000.0,611914.5653065443
1250000.0,1206778.5653065443
315000.0,213746.5653065443
650500.0,674618.5653065443
855000.0,845722.5653065443
667000.0,513498.5653065443
370000.0,465882.5653065443
452000.0,573530.5653065443
380000.0,300346.5653065443
361600.0,266866.5653065443
536000.0,506458.5653065443
3000000.0,2157914.5653065443
315000.0,414106.5653065443
625000.0,452026.5653065443
299000.0,376154.5653065443
723000.0,551338.5653065443
221347.0,264410.5653065443
800000.0,949370.5653065443
570000.0,591770.5653065443
369950.0,415706.5653065443
270000.0,439002.5653065443
600000.0,696666.5653065443
435000.0,705178.5653065443
551000.0,906778.5653065443
415000.0,319034.5653065443
875909.0,997658.5653065443
930000.0,590810.5653065443
350000.0,421130.5653065443
695000.0,754298.5653065443
612000.0,811930.5653065443
665000.0,536778.5653065443
305000.0,117634.5653065443
661000.0,625930.5653065443
885000.0,797658.5653065443
1075000.0,1283418.5653065443
725000.0,951322.5653065443
400000.0,1155082.5653065443
590000.0,520650.5653065443
355000.0,369178.5653065443
1565000.0,1487450.5653065443
1333000.0,892250.5653065443
772500.0,909146.5653065443
287000.0,191018.5653065443
481500.0,589738.5653065443
720000.0,1105402.5653065443
299000.0,404666.5653065443
459000.0,488730.5653065443
249950.0,155434.5653065443
165000.0,180778.5653065443
518380.0,601178.5653065443
330000.0,331802.5653065443
264950.0,270410.5653065443
300000.0,606010.5653065443
324747.0,409162.5653065443
220000.0,350602.5653065443
369000.0,479834.5653065443
669000.0,541818.5653065443
114000.0,128122.5653065443
452500.0,504762.5653065443
500000.0,345050.5653065443
749950.0,749530.5653065443
1210000.0,779738.5653065443
525000.0,581754.5653065443
545000.0,543898.5653065443
250000.0,68090.5653065443
285000.0,430922.5653065443
531500.0,596954.5653065443
375000.0,454026.5653065443
463000.0,632282.5653065443
299000.0,488058.5653065443
365000.0,263306.5653065443
311000.0,281402.5653065443
466800.0,410746.5653065443
685000.0,510746.5653065443
455000.0,681882.5653065443
860000.0,1046618.5653065443
500000.0,499586.5653065443
280000.0,318266.5653065443
500007.0,552762.5653065443
225000.0,102874.5653065443
234950.0,165226.5653065443
657000.0,604314.5653065443
875000.0,372730.5653065443
431500.0,492186.5653065443
900000.0,1090330.5653065443
427000.0,434298.5653065443
248000.0,454746.5653065443
587000.0,568794.5653065443
1250000.0,931674.5653065443
509900.0,559306.5653065443
692500.0,832666.5653065443
440000.0,481162.5653065443
744000.0,462874.5653065443
312000.0,248538.5653065443
450000.0,382746.5653065443
672000.0,547114.5653065443
539000.0,472266.5653065443
407500.0,451066.5653065443
770126.0,632026.5653065443
236000.0,286394.5653065443
1000750.0,950778.5653065443
270000.0,238738.5653065443
285000.0,298178.5653065443
525000.0,413914.5653065443
380000.0,280282.5653065443
664000.0,572602.5653065443
290000.0,243114.5653065443
325000.0,376922.5653065443
499000.0,566506.5653065443
725000.0,461898.5653065443
660000.0,658970.5653065443
471000.0,565914.5653065443
450000.0,475578.5653065443
260000.0,361082.5653065443
900000.0,817642.5653065443
915000.0,772730.5653065443
510000.0,532330.5653065443
245000.0,162010.5653065443
631500.0,632090.5653065443
374000.0,505978.5653065443
337500.0,354090.5653065443
945000.0,1199258.5653065443
751000.0,936218.5653065443
240000.0,412522.5653065443
293000.0,390522.5653065443
745000.0,769338.5653065443
565000.0,879354.5653065443
423000.0,420570.5653065443
262500.0,168538.5653065443
348000.0,448234.5653065443
215000.0,146122.5653065443
951250.0,840218.5653065443
676000.0,718202.5653065443
278000.0,196874.5653065443
721000.0,755418.5653065443
259000.0,336874.5653065443
490000.0,743194.5653065443
275000.0,305002.5653065443
294999.0,220154.5653065443
680000.0,510282.5653065443
246000.0,305354.5653065443
3200000.0,1609818.5653065443
550000.0,895418.5653065443
455000.0,234778.5653065443
355000.0,438058.5653065443
450000.0,480682.5653065443
235000.0,171754.5653065443
489500.0,756218.5653065443
280500.0,469114.5653065443
925000.0,977914.5653065443
1620000.0,691290.5653065443
376000.0,403082.5653065443
483453.0,603066.5653065443
350000.0,248474.5653065443
329000.0,181258.5653065443
465000.0,346370.5653065443
415000.0,430498.5653065443
639500.0,678682.5653065443
394000.0,475226.5653065443
471000.0,513370.5653065443
1065000.0,1185594.5653065443
900000.0,730778.5653065443
330950.0,360458.5653065443
580000.0,560922.5653065443
500000.0,697722.5653065443
278100.0,296634.5653065443
343500.0,343338.5653065443
360000.0,499450.5653065443
630000.0,1315034.5653065443
495000.0,560986.5653065443
280000.0,216634.5653065443
615000.0,427962.5653065443
370000.0,371890.5653065443
400000.0,413738.5653065443
269000.0,314234.5653065443
550000.0,407930.5653065443
633000.0,994330.5653065443
571500.0,542746.5653065443
468000.0,425242.5653065443
328500.0,407466.5653065443
970000.0,376394.5653065443
220000.0,279626.5653065443
717000.0,705402.5653065443
485000.0,595658.5653065443
518000.0,505098.5653065443
310000.0,697850.5653065443
460000.0,510154.5653065443
226000.0,146554.5653065443
435000.0,576842.5653065443
379000.0,417082.5653065443
750000.0,648410.5653065443
1355000.0,1199610.5653065443
253500.0,244410.5653065443
203000.0,211322.5653065443
1398000.0,583898.5653065443
500000.0,667482.5653065443
334000.0,317178.5653065443
430000.0,497018.5653065443
300000.0,365610.5653065443
235000.0,165146.5653065443
370000.0,256250.5653065443
522000.0,484778.5653065443
747450.0,578874.5653065443
834000.0,752410.5653065443
329000.0,567354.5653065443
415000.0,421818.5653065443
375000.0,593722.5653065443
375000.0,210938.5653065443
380000.0,374026.5653065443
710000.0,567098.5653065443
235000.0,199770.5653065443
440000.0,300258.5653065443
600000.0,602378.5653065443
670000.0,494730.5653065443
110000.0,-6693.434693455696
329800.0,313738.5653065443
507000.0,552154.5653065443
599000.0,526746.5653065443
1875000.0,1870426.5653065443
550000.0,557466.5653065443
275000.0,234426.5653065443
599000.0,596186.5653065443
230000.0,236858.5653065443
225000.0,110602.5653065443
428000.0,494266.5653065443
1620000.0,1037018.5653065443
289500.0,413754.5653065443
158000.0,179018.5653065443
495000.0,359178.5653065443
7062500.0,3060314.5653065443
280000.0,301274.5653065443
1400000.0,973018.5653065443
252350.0,337866.5653065443
294000.0,369114.5653065443
550000.0,520858.5653065443
217500.0,194074.5653065443
320000.0,240010.5653065443
726500.0,624250.5653065443
189950.0,54034.565306544304
625000.0,568906.5653065443
630000.0,532346.5653065443
202000.0,132354.5653065443
274000.0,261754.5653065443
588000.0,737114.5653065443
540000.0,765114.5653065443
865000.0,873946.5653065443
528000.0,522666.5653065443
577000.0,432170.5653065443
260000.0,251482.5653065443
518000.0,339578.5653065443
610000.0,1135450.5653065443
340000.0,562298.5653065443
1050000.0,1193434.5653065443
2150000.0,1385946.5653065443
1200000.0,889210.5653065443
450000.0,647290.5653065443
385000.0,520842.5653065443
700000.0,580410.5653065443
397000.0,420410.5653065443
250000.0,261290.5653065443
654000.0,731482.5653065443
670000.0,616154.5653065443
605000.0,756858.5653065443
220000.0,212266.5653065443
847700.0,1066906.5653065443
657100.0,397418.5653065443
407500.0,370498.5653065443
687500.0,894650.5653065443
570000.0,427050.5653065443
251000.0,336970.5653065443
345000.0,267626.5653065443
525000.0,636346.5653065443
835000.0,960634.5653065443
301000.0,371722.5653065443
571000.0,536298.5653065443
605000.0,507882.5653065443
935000.0,1116794.5653065443
596000.0,580794.5653065443
445000.0,262346.5653065443
427000.0,344154.5653065443
468000.0,455402.5653065443
1038000.0,1232314.5653065443
768500.0,874938.5653065443
212000.0,95314.5653065443
450000.0,442794.5653065443
219900.0,131274.5653065443
285000.0,330274.5653065443
420000.0,532922.5653065443
800000.0,564906.5653065443
564000.0,532074.5653065443
692000.0,917754.5653065443
342400.0,400810.5653065443
1285000.0,1004858.5653065443
1980000.0,1179866.5653065443
380000.0,480826.5653065443
507000.0,620506.5653065443
270000.0,291130.5653065443
3065000.0,1449658.5653065443
523000.0,814266.5653065443
1135000.0,999162.5653065443
300000.0,269442.5653065443
722000.0,686522.5653065443
361500.0,275754.5653065443
332000.0,460186.5653065443
460000.0,395826.5653065443
450000.0,918298.5653065443
396450.0,438570.5653065443
492000.0,464602.5653065443
285000.0,385178.5653065443
320000.0,400602.5653065443
422500.0,284378.5653065443
295000.0,408074.5653065443
734000.0,715642.5653065443
685000.0,697530.5653065443
237000.0,222986.5653065443
427500.0,295466.5653065443
470000.0,715834.5653065443
625000.0,584410.5653065443
573500.0,603866.5653065443
705000.0,775194.5653065443
704000.0,674042.5653065443
817500.0,778010.5653065443
1308000.0,995258.5653065443
204000.0,195146.5653065443
310000.0,308194.5653065443
397000.0,327770.5653065443
340000.0,455802.5653065443
640000.0,770074.5653065443
362000.0,420874.5653065443
940000.0,782618.5653065443
370000.0,359594.5653065443
620000.0,753818.5653065443
294000.0,422906.5653065443
475000.0,687930.5653065443
654950.0,876858.5653065443
270000.0,255978.5653065443
700000.0,1251050.5653065443
410000.0,498986.5653065443
315000.0,350554.5653065443
269950.0,307034.5653065443
925000.0,764378.5653065443
420000.0,509114.5653065443
188000.0,321978.5653065443
305000.0,408890.5653065443
105000.0,12050.565306544304
250000.0,407642.5653065443
576250.0,457818.5653065443
640000.0,890970.5653065443
655500.0,624026.5653065443
353900.0,283818.5653065443
466500.0,448330.5653065443
355000.0,285578.5653065443
249950.0,257642.5653065443
190000.0,146418.5653065443
345000.0,341626.5653065443
455000.0,449354.5653065443
580000.0,575514.5653065443
650100.0,473658.5653065443
605000.0,306698.5653065443
619420.0,646650.5653065443
510000.0,533754.5653065443
650000.0,1043322.5653065443
669000.0,417898.5653065443
609000.0,569178.5653065443
272000.0,145882.5653065443
715000.0,346026.5653065443
240000.0,261114.5653065443
293467.0,297930.5653065443
403500.0,634730.5653065443
405500.0,397402.5653065443
950000.0,918394.5653065443
289000.0,139602.5653065443
760000.0,478410.5653065443
545000.0,531498.5653065443
460000.0,407242.5653065443
835000.0,1212954.5653065443
599950.0,695866.5653065443
338000.0,471994.5653065443
1535000.0,1627354.5653065443
297000.0,390954.5653065443
369946.0,480826.5653065443
399000.0,485946.5653065443
299000.0,420266.5653065443
671500.0,515338.5653065443
505000.0,486234.5653065443
575000.0,548218.5653065443
442000.0,519594.5653065443
487000.0,479802.5653065443
219950.0,248826.5653065443
549900.0,649530.5653065443
638000.0,630746.5653065443
600000.0,1469850.5653065443
330000.0,488474.5653065443
230000.0,193130.5653065443
805000.0,1431834.5653065443
310000.0,391546.5653065443
357000.0,528858.5653065443
224000.0,128090.5653065443
719000.0,638650.5653065443
575550.0,651754.5653065443
850000.0,594714.5653065443
460000.0,649658.5653065443
270000.0,372698.5653065443
2260000.0,972538.5653065443
345000.0,375834.5653065443
180000.0,260218.5653065443
3200000.0,2688154.5653065443
335500.0,349370.5653065443
478000.0,778202.5653065443
485000.0,535642.5653065443
655000.0,539418.5653065443
409000.0,405978.5653065443
675000.0,656026.5653065443
580000.0,763994.5653065443
479000.0,467930.5653065443
439000.0,329594.5653065443
355300.0,543818.5653065443
575000.0,540458.5653065443
190000.0,270682.5653065443
330490.0,283418.5653065443
1275000.0,1206458.5653065443
720000.0,740506.5653065443
325000.0,-61693.434693455696
287000.0,272042.5653065443
287000.0,452250.5653065443
780000.0,1121786.5653065443
825500.0,866138.5653065443
229999.0,148074.5653065443
495000.0,371602.5653065443
300000.0,333674.5653065443
235000.0,286682.5653065443
385000.0,243978.5653065443
355000.0,545162.5653065443
360000.0,612906.5653065443
389500.0,571738.5653065443
499900.0,528346.5653065443
457500.0,437786.5653065443
395000.0,382442.5653065443
360000.0,539578.5653065443
267000.0,320218.5653065443
545000.0,593082.5653065443
320000.0,450874.5653065443
215000.0,174394.5653065443
345000.0,554138.5653065443
599000.0,500010.5653065443
270000.0,334282.5653065443
473000.0,807706.5653065443
1015000.0,1057754.5653065443
355000.0,431114.5653065443
635000.0,609082.5653065443
641250.0,933178.5653065443
650000.0,609722.5653065443
710000.0,406106.5653065443
269100.0,361530.5653065443
230000.0,171786.5653065443
529000.0,757754.5653065443
423000.0,412762.5653065443
387000.0,492506.5653065443
425000.0,467642.5653065443
561000.0,591290.5653065443
650000.0,720074.5653065443
1681000.0,1192282.5653065443
785000.0,760666.5653065443
421500.0,308346.5653065443
316500.0,236394.5653065443
319990.0,349898.5653065443
322000.0,343818.5653065443
360000.0,493178.5653065443
1205000.0,975130.5653065443
812000.0,654138.5653065443
565000.0,357194.5653065443
698000.0,482234.5653065443
135000.0,43530.565306544304
404000.0,834298.5653065443
312900.0,207610.5653065443
529000.0,597114.5653065443
781000.0,639274.5653065443
799990.0,912506.5653065443
1387000.0,1361818.5653065443
682000.0,599738.5653065443
330000.0,257242.5653065443
300000.0,310410.5653065443
459000.0,415882.5653065443
499000.0,451370.5653065443
850000.0,829418.5653065443
299000.0,433578.5653065443
270000.0,226954.5653065443
505000.0,542522.5653065443
330000.0,534906.5653065443
470000.0,645114.5653065443
474900.0,661866.5653065443
1325000.0,779546.5653065443
837500.0,724762.5653065443
490000.0,479338.5653065443
565000.0,466330.5653065443
405000.0,579530.5653065443
1700000.0,1046042.5653065443
402000.0,487514.5653065443
205000.0,150098.5653065443
859950.0,801530.5653065443
679000.0,717658.5653065443
199000.0,265834.5653065443
495000.0,529914.5653065443
390000.0,417242.5653065443
273000.0,246474.5653065443
195000.0,68018.5653065443
679000.0,573018.5653065443
1385000.0,874650.5653065443
225000.0,241130.5653065443
284000.0,335402.5653065443
835000.0,896410.5653065443
323000.0,440154.5653065443
300000.0,478874.5653065443
1200000.0,1144314.5653065443
318888.0,461850.5653065443
190000.0,254010.5653065443
250000.0,170034.5653065443
389250.0,383018.5653065443
210000.0,135706.5653065443
265000.0,357754.5653065443
725500.0,806170.5653065443
819000.0,359018.5653065443
273000.0,198090.5653065443
305495.0,411258.5653065443
1300000.0,674778.5653065443
915000.0,882586.5653065443
179900.0,42154.565306544304
329950.0,390266.5653065443
375000.0,455674.5653065443
1300000.0,1183514.5653065443
364000.0,486650.5653065443
165000.0,247682.5653065443
640000.0,647674.5653065443
269000.0,322738.5653065443
452000.0,442714.5653065443
463000.0,596426.5653065443
830000.0,597322.5653065443
267000.0,352458.5653065443
475000.0,540202.5653065443
335000.0,618202.5653065443
291850.0,189258.5653065443
245000.0,382970.5653065443
375000.0,521354.5653065443
165000.0,-43701.434693455696
420000.0,678250.5653065443
458000.0,814106.5653065443
713900.0,903450.5653065443
235000.0,152794.5653065443
745641.0,683610.5653065443
450000.0,475386.5653065443
585000.0,574906.5653065443
595000.0,644954.5653065443
570000.0,391402.5653065443
343000.0,289450.5653065443
925000.0,1230874.5653065443
720000.0,1047290.5653065443
485000.0,708698.5653065443
297000.0,269290.5653065443
585000.0,600026.5653065443
173000.0,212522.5653065443
588000.0,634090.5653065443
375000.0,375450.5653065443
594000.0,415370.5653065443
415000.0,540186.5653065443
280000.0,240570.5653065443
605125.0,413722.5653065443
650000.0,672154.5653065443
219000.0,183354.5653065443
725000.0,502026.5653065443
750000.0,499754.5653065443
495000.0,595866.5653065443
972000.0,1110906.5653065443
730001.0,526314.5653065443
252500.0,393570.5653065443
442250.0,507674.5653065443
599000.0,500314.5653065443
419000.0,404842.5653065443
650000.0,668666.5653065443
375000.0,407146.5653065443
530000.0,691194.5653065443
2415000.0,2295578.5653065443
230000.0,266106.5653065443
335000.0,403066.5653065443
500000.0,279922.5653065443
387500.0,575754.5653065443
267950.0,159578.5653065443
359950.0,566778.5653065443
279900.0,244042.5653065443
700000.0,1016858.5653065443
788000.0,889818.5653065443
100000.0,149090.5653065443
220000.0,316602.5653065443
319000.0,293098.5653065443
248000.0,216010.5653065443
220000.0,227642.5653065443
369000.0,472970.5653065443
